title,content,url,,,,,
社員アンケート,"④情報共有、マニュアル,社外ブログについて、もう少しリアクションなどしていただくように案内してもよさそうだと思いました。,ご意見ありがとうございます。\n広報委員会から、定期的な依頼と周知のためのブログ記事などを執筆してご案内させていただきたいと思います。\nまた、部会などで各事業部に関連ある記事の周知・リアクションいただくようお声がけします。",https://docs.google.com/spreadsheets/d/1VeovjJnVZor6BVj1daHPYRLCTy52R12Llwqw8AAGpFo/edit?gid=1970373845#gid=1970373845,,"④情報共有、マニュアル,社外ブログについて、もう少しリアクションなどしていただくように案内してもよさそうだと思いました。,ご意見ありがとうございます。
広報委員会から、定期的な依頼と周知のためのブログ記事などを執筆してご案内させていただきたいと思います。
また、部会などで各事業部に関連ある記事の周知・リアクションいただくようお声がけします。",④情報共有、マニュアル,社外ブログについて、もう少しリアクションなどしていただくように案内してもよさそうだと思いました。,"ご意見ありがとうございます。
広報委員会から、定期的な依頼と周知のためのブログ記事などを執筆してご案内させていただきたいと思います。
また、部会などで各事業部に関連ある記事の周知・リアクションいただくようお声がけします。"
社員アンケート,"④情報共有、マニュアル,各言語やフレームワークの案件がどれくらい行われているか知りたい。,事業報告会などで情報共有させていただきます。",https://docs.google.com/spreadsheets/d/1VeovjJnVZor6BVj1daHPYRLCTy52R12Llwqw8AAGpFo/edit?gid=1970373845#gid=1970373845,,"④情報共有、マニュアル,各言語やフレームワークの案件がどれくらい行われているか知りたい。,事業報告会などで情報共有させていただきます。",④情報共有、マニュアル,各言語やフレームワークの案件がどれくらい行われているか知りたい。,事業報告会などで情報共有させていただきます。
社員アンケート,"④情報共有、マニュアル,リモートワーク時の打刻ルールなどを明確化して社員に周知してほしい。,ポータルなどに改めてリモートルールを掲載いたします。\n",https://docs.google.com/spreadsheets/d/1VeovjJnVZor6BVj1daHPYRLCTy52R12Llwqw8AAGpFo/edit?gid=1970373845#gid=1970373845,,"④情報共有、マニュアル,リモートワーク時の打刻ルールなどを明確化して社員に周知してほしい。,ポータルなどに改めてリモートルールを掲載いたします。
",④情報共有、マニュアル,リモートワーク時の打刻ルールなどを明確化して社員に周知してほしい。,"ポータルなどに改めてリモートルールを掲載いたします。
"
社員アンケート,"④情報共有、マニュアル,LA研修について受講状況を確認できるようなページ・機能がetc.にほしい。,etc.は手動管理となっておりますので、全社員分のデータを随時集計・反映させるのは現状難しいです。\n評価時期などに合わせて適時受講のお願いをアナウンスしておりますので、お手数ですがご自身のラーニングナビゲーターマイページ内で受講状況をご確認ください。",https://docs.google.com/spreadsheets/d/1VeovjJnVZor6BVj1daHPYRLCTy52R12Llwqw8AAGpFo/edit?gid=1970373845#gid=1970373845,,"④情報共有、マニュアル,LA研修について受講状況を確認できるようなページ・機能がetc.にほしい。,etc.は手動管理となっておりますので、全社員分のデータを随時集計・反映させるのは現状難しいです。
評価時期などに合わせて適時受講のお願いをアナウンスしておりますので、お手数ですがご自身のラーニングナビゲーターマイページ内で受講状況をご確認ください。",④情報共有、マニュアル,LA研修について受講状況を確認できるようなページ・機能がetc.にほしい。,"etc.は手動管理となっておりますので、全社員分のデータを随時集計・反映させるのは現状難しいです。
評価時期などに合わせて適時受講のお願いをアナウンスしておりますので、お手数ですがご自身のラーニングナビゲーターマイページ内で受講状況をご確認ください。"
社員アンケート,"④情報共有、マニュアル,リファラル採用（紹介制度）について、社内ポータルなどに掲載してほしい。,社内ポータルにリファラル採用の窓口、募集要項のURLを掲載いたしました。こちらのURLを元にお問い合わせください。\nポータル＞リファラル採用窓口\nまた、社内ブログに過去のリファラル採用についての記事も掲載しておりますので、ご参照いただければ幸いです。\nADBLOG＞リファラル",https://docs.google.com/spreadsheets/d/1VeovjJnVZor6BVj1daHPYRLCTy52R12Llwqw8AAGpFo/edit?gid=1970373845#gid=1970373845,,"④情報共有、マニュアル,リファラル採用（紹介制度）について、社内ポータルなどに掲載してほしい。,社内ポータルにリファラル採用の窓口、募集要項のURLを掲載いたしました。こちらのURLを元にお問い合わせください。
ポータル＞リファラル採用窓口
また、社内ブログに過去のリファラル採用についての記事も掲載しておりますので、ご参照いただければ幸いです。
ADBLOG＞リファラル",④情報共有、マニュアル,リファラル採用（紹介制度）について、社内ポータルなどに掲載してほしい。,"社内ポータルにリファラル採用の窓口、募集要項のURLを掲載いたしました。こちらのURLを元にお問い合わせください。
ポータル＞リファラル採用窓口
また、社内ブログに過去のリファラル採用についての記事も掲載しておりますので、ご参照いただければ幸いです。
ADBLOG＞リファラル"
社員アンケート,"④情報共有、マニュアル,PR TIMES等で公表した内容をSlackなどで社員にも情報共有してほしい。,適時、社内広報にてお知らせさせていただきます。",https://docs.google.com/spreadsheets/d/1VeovjJnVZor6BVj1daHPYRLCTy52R12Llwqw8AAGpFo/edit?gid=1970373845#gid=1970373845,,"④情報共有、マニュアル,PR TIMES等で公表した内容をSlackなどで社員にも情報共有してほしい。,適時、社内広報にてお知らせさせていただきます。",④情報共有、マニュアル,PR TIMES等で公表した内容をSlackなどで社員にも情報共有してほしい。,適時、社内広報にてお知らせさせていただきます。
社員アンケート,"④情報共有、マニュアル,有休の使用順(特別有休など)を分かるところに載せて、周知してほしい。,有休の使用優先順については、ポータルの勤怠フローの休暇申請ページにて確認できます。\nポータル＞勤怠フロー\nまた、入社時の案内にも掲載しており、人事から入社時にご案内しておりますのでご確認ください。\nポータル＞入社された方へ",https://docs.google.com/spreadsheets/d/1VeovjJnVZor6BVj1daHPYRLCTy52R12Llwqw8AAGpFo/edit?gid=1970373845#gid=1970373845,,"④情報共有、マニュアル,有休の使用順(特別有休など)を分かるところに載せて、周知してほしい。,有休の使用優先順については、ポータルの勤怠フローの休暇申請ページにて確認できます。
ポータル＞勤怠フロー
また、入社時の案内にも掲載しており、人事から入社時にご案内しておりますのでご確認ください。
ポータル＞入社された方へ",④情報共有、マニュアル,有休の使用順(特別有休など)を分かるところに載せて、周知してほしい。,"有休の使用優先順については、ポータルの勤怠フローの休暇申請ページにて確認できます。
ポータル＞勤怠フロー
また、入社時の案内にも掲載しており、人事から入社時にご案内しておりますのでご確認ください。
ポータル＞入社された方へ"
社員アンケート,"④情報共有、マニュアル,LA研修について、過去に受けた社員のコメントやオススメが見れるような仕組みがほしい。,ご意見ありがとうございます。システム上で可能かどうか精査の上、ラーニングナビゲーター受講後の報告・コメントの共有について検討させていただきます。",https://docs.google.com/spreadsheets/d/1VeovjJnVZor6BVj1daHPYRLCTy52R12Llwqw8AAGpFo/edit?gid=1970373845#gid=1970373845,,"④情報共有、マニュアル,LA研修について、過去に受けた社員のコメントやオススメが見れるような仕組みがほしい。,ご意見ありがとうございます。システム上で可能かどうか精査の上、ラーニングナビゲーター受講後の報告・コメントの共有について検討させていただきます。",④情報共有、マニュアル,LA研修について、過去に受けた社員のコメントやオススメが見れるような仕組みがほしい。,ご意見ありがとうございます。システム上で可能かどうか精査の上、ラーニングナビゲーター受講後の報告・コメントの共有について検討させていただきます。
社員アンケート,"④情報共有、マニュアル,スキル別問い合わせ窓口のページがほしい。\n（AWS、Oracleなど）,Slack内でAWSやPHPなど、メンバーが立ち上げた専門チャンネルがございますので、ご活用ください。\nまた、新規での技術情報チャンネル作成も可能です。新しい情報交流の場を作りたい時は各自slackでご手配ください。",https://docs.google.com/spreadsheets/d/1VeovjJnVZor6BVj1daHPYRLCTy52R12Llwqw8AAGpFo/edit?gid=1970373845#gid=1970373845,,"④情報共有、マニュアル,スキル別問い合わせ窓口のページがほしい。
（AWS、Oracleなど）,Slack内でAWSやPHPなど、メンバーが立ち上げた専門チャンネルがございますので、ご活用ください。
また、新規での技術情報チャンネル作成も可能です。新しい情報交流の場を作りたい時は各自slackでご手配ください。",④情報共有、マニュアル,"スキル別問い合わせ窓口のページがほしい。
（AWS、Oracleなど）","Slack内でAWSやPHPなど、メンバーが立ち上げた専門チャンネルがございますので、ご活用ください。
また、新規での技術情報チャンネル作成も可能です。新しい情報交流の場を作りたい時は各自slackでご手配ください。"
社員アンケート,"④情報共有、マニュアル,リモートワークメインなので、メンバーにslackのリアクションなど活用いただくように周知してほしい。,社内slackガイドラインを作成しました。こちらを元に「リアクションの活用」を含め、定期的にslackルールを全体周知いたします。\n",https://docs.google.com/spreadsheets/d/1VeovjJnVZor6BVj1daHPYRLCTy52R12Llwqw8AAGpFo/edit?gid=1970373845#gid=1970373845,,"④情報共有、マニュアル,リモートワークメインなので、メンバーにslackのリアクションなど活用いただくように周知してほしい。,社内slackガイドラインを作成しました。こちらを元に「リアクションの活用」を含め、定期的にslackルールを全体周知いたします。
",④情報共有、マニュアル,リモートワークメインなので、メンバーにslackのリアクションなど活用いただくように周知してほしい。,"社内slackガイドラインを作成しました。こちらを元に「リアクションの活用」を含め、定期的にslackルールを全体周知いたします。
"
社員アンケート,"④情報共有、マニュアル,案件などのチャンネルがパブリック状態で公開されているので、きちんと管理してほしい。,社内slackガイドラインを作成しました。こちらを元に「パブリック・プライベートチェンネルの作成ルール」を含め、定期的にslackルールを全体周知いたします。\n",https://docs.google.com/spreadsheets/d/1VeovjJnVZor6BVj1daHPYRLCTy52R12Llwqw8AAGpFo/edit?gid=1970373845#gid=1970373845,,"④情報共有、マニュアル,案件などのチャンネルがパブリック状態で公開されているので、きちんと管理してほしい。,社内slackガイドラインを作成しました。こちらを元に「パブリック・プライベートチェンネルの作成ルール」を含め、定期的にslackルールを全体周知いたします。
",④情報共有、マニュアル,案件などのチャンネルがパブリック状態で公開されているので、きちんと管理してほしい。,"社内slackガイドラインを作成しました。こちらを元に「パブリック・プライベートチェンネルの作成ルール」を含め、定期的にslackルールを全体周知いたします。
"
社員アンケート,"④情報共有、マニュアル,事業部会の開催日を増やすか録画データを共有してほしい。,事業部会の参加が難しい方用にmeet録画したデータをご用意します。\n参加予定者は後日視聴できる形式にいたしますので、各事業部の案内に沿ってご確認ください。",https://docs.google.com/spreadsheets/d/1VeovjJnVZor6BVj1daHPYRLCTy52R12Llwqw8AAGpFo/edit?gid=1970373845#gid=1970373845,,"④情報共有、マニュアル,事業部会の開催日を増やすか録画データを共有してほしい。,事業部会の参加が難しい方用にmeet録画したデータをご用意します。
参加予定者は後日視聴できる形式にいたしますので、各事業部の案内に沿ってご確認ください。",④情報共有、マニュアル,事業部会の開催日を増やすか録画データを共有してほしい。,"事業部会の参加が難しい方用にmeet録画したデータをご用意します。
参加予定者は後日視聴できる形式にいたしますので、各事業部の案内に沿ってご確認ください。"
社員アンケート,"④情報共有、マニュアル,自社ゲームの売れ行きや販売戦略が気になります。,自社製品／サービスの展開については、事業部会などで適時共有させていただきます。開発中のサービスについては流動的な情報共有となりますことご了承ください。",https://docs.google.com/spreadsheets/d/1VeovjJnVZor6BVj1daHPYRLCTy52R12Llwqw8AAGpFo/edit?gid=1970373845#gid=1970373845,,"④情報共有、マニュアル,自社ゲームの売れ行きや販売戦略が気になります。,自社製品／サービスの展開については、事業部会などで適時共有させていただきます。開発中のサービスについては流動的な情報共有となりますことご了承ください。",④情報共有、マニュアル,自社ゲームの売れ行きや販売戦略が気になります。,自社製品／サービスの展開については、事業部会などで適時共有させていただきます。開発中のサービスについては流動的な情報共有となりますことご了承ください。
社員アンケート,"④情報共有、マニュアル,社内ポータルに検索機能がほしい。,社内ポータルサイトでは、検索機能を実装しております。\nポータルページ右上の虫眼鏡アイコン（検索バー）から検索できますので、調べたいことがある時にご活用ください。",https://docs.google.com/spreadsheets/d/1VeovjJnVZor6BVj1daHPYRLCTy52R12Llwqw8AAGpFo/edit?gid=1970373845#gid=1970373845,,"④情報共有、マニュアル,社内ポータルに検索機能がほしい。,社内ポータルサイトでは、検索機能を実装しております。
ポータルページ右上の虫眼鏡アイコン（検索バー）から検索できますので、調べたいことがある時にご活用ください。",④情報共有、マニュアル,社内ポータルに検索機能がほしい。,"社内ポータルサイトでは、検索機能を実装しております。
ポータルページ右上の虫眼鏡アイコン（検索バー）から検索できますので、調べたいことがある時にご活用ください。"
社員アンケート,"④情報共有、マニュアル,書籍購入で購入された書籍を全体共有してほしい。,ポータル＞資産管理＞書籍一覧にて書籍を公開しております。\n貸出などのお問い合わせは、資産管理委員会問い合わせフォームよりご連絡ください。",https://docs.google.com/spreadsheets/d/1VeovjJnVZor6BVj1daHPYRLCTy52R12Llwqw8AAGpFo/edit?gid=1970373845#gid=1970373845,,"④情報共有、マニュアル,書籍購入で購入された書籍を全体共有してほしい。,ポータル＞資産管理＞書籍一覧にて書籍を公開しております。
貸出などのお問い合わせは、資産管理委員会問い合わせフォームよりご連絡ください。",④情報共有、マニュアル,書籍購入で購入された書籍を全体共有してほしい。,"ポータル＞資産管理＞書籍一覧にて書籍を公開しております。
貸出などのお問い合わせは、資産管理委員会問い合わせフォームよりご連絡ください。"
社員アンケート,"④情報共有、マニュアル,帰社日に代わるオンラインでの情報共有機会の創出について。,新型コロナウィルス感染状況を鑑みながら任意の帰社日を設ける方針で検討します。定期的に開催される部会や事業部会では、オフライン・オンライン参加を選択できる形とします。",https://docs.google.com/spreadsheets/d/1VeovjJnVZor6BVj1daHPYRLCTy52R12Llwqw8AAGpFo/edit?gid=1970373845#gid=1970373845,,"④情報共有、マニュアル,帰社日に代わるオンラインでの情報共有機会の創出について。,新型コロナウィルス感染状況を鑑みながら任意の帰社日を設ける方針で検討します。定期的に開催される部会や事業部会では、オフライン・オンライン参加を選択できる形とします。",④情報共有、マニュアル,帰社日に代わるオンラインでの情報共有機会の創出について。,新型コロナウィルス感染状況を鑑みながら任意の帰社日を設ける方針で検討します。定期的に開催される部会や事業部会では、オフライン・オンライン参加を選択できる形とします。
社員アンケート,"④情報共有、マニュアル,案件アサイン状況の共有（案件情報・作業場所など）について。,4半期に一度実施する事業部会で案件や参画メンバーの情報などを共有していきます。常に閲覧できる状態にするのは営業・案件情報の流出につながるリスクを鑑みて共有方法を慎重に検討しながら進めます。",https://docs.google.com/spreadsheets/d/1VeovjJnVZor6BVj1daHPYRLCTy52R12Llwqw8AAGpFo/edit?gid=1970373845#gid=1970373845,,"④情報共有、マニュアル,案件アサイン状況の共有（案件情報・作業場所など）について。,4半期に一度実施する事業部会で案件や参画メンバーの情報などを共有していきます。常に閲覧できる状態にするのは営業・案件情報の流出につながるリスクを鑑みて共有方法を慎重に検討しながら進めます。",④情報共有、マニュアル,案件アサイン状況の共有（案件情報・作業場所など）について。,4半期に一度実施する事業部会で案件や参画メンバーの情報などを共有していきます。常に閲覧できる状態にするのは営業・案件情報の流出につながるリスクを鑑みて共有方法を慎重に検討しながら進めます。
社員アンケート,"④情報共有、マニュアル,メンバー管理方法の見直し。,会社規模の拡大に伴い、セクションリーダーを中心としたリーダーシップマネジメントへシフトしていく方針です。1セクション10名未満の少人数グループ制で運用することにより管理職の負担・負荷を軽減し、よりきめ細やかなメンバー管理が行き届くよう組織運営を行っていきます。",https://docs.google.com/spreadsheets/d/1VeovjJnVZor6BVj1daHPYRLCTy52R12Llwqw8AAGpFo/edit?gid=1970373845#gid=1970373845,,"④情報共有、マニュアル,メンバー管理方法の見直し。,会社規模の拡大に伴い、セクションリーダーを中心としたリーダーシップマネジメントへシフトしていく方針です。1セクション10名未満の少人数グループ制で運用することにより管理職の負担・負荷を軽減し、よりきめ細やかなメンバー管理が行き届くよう組織運営を行っていきます。",④情報共有、マニュアル,メンバー管理方法の見直し。,会社規模の拡大に伴い、セクションリーダーを中心としたリーダーシップマネジメントへシフトしていく方針です。1セクション10名未満の少人数グループ制で運用することにより管理職の負担・負荷を軽減し、よりきめ細やかなメンバー管理が行き届くよう組織運営を行っていきます。
社員アンケート,"④情報共有、マニュアル,アドグローブだけの業務連絡部屋を作成してほしい。\n（グループ全体、アドグローブへの全体周知を分ける）,「業務連絡【アドグローブのみ】」のチャンネルを作成しました。",https://docs.google.com/spreadsheets/d/1VeovjJnVZor6BVj1daHPYRLCTy52R12Llwqw8AAGpFo/edit?gid=1970373845#gid=1970373845,,"④情報共有、マニュアル,アドグローブだけの業務連絡部屋を作成してほしい。
（グループ全体、アドグローブへの全体周知を分ける）,「業務連絡【アドグローブのみ】」のチャンネルを作成しました。",④情報共有、マニュアル,"アドグローブだけの業務連絡部屋を作成してほしい。
（グループ全体、アドグローブへの全体周知を分ける）",「業務連絡【アドグローブのみ】」のチャンネルを作成しました。
社員アンケート,"④情報共有、マニュアル,機密情報の取り扱いルールの策定・説明会の実施。\n（人事評価情報、営業情報など：シークレットレベル管理）,以下のセキュリティレベル(Security)を用います。 \nS4：経理情報、機密プロジェクト情報\nS3：重要契約書、コスト情報、人事情報、事業部予算実績、売上情報\nS2：プロジェクト情報(予算・仕様書・議事録など)、顧客リスト、見積書、企画書・提案書\nS1：社内報、各種報告書",https://docs.google.com/spreadsheets/d/1VeovjJnVZor6BVj1daHPYRLCTy52R12Llwqw8AAGpFo/edit?gid=1970373845#gid=1970373845,,"④情報共有、マニュアル,機密情報の取り扱いルールの策定・説明会の実施。
（人事評価情報、営業情報など：シークレットレベル管理）,以下のセキュリティレベル(Security)を用います。 
S4：経理情報、機密プロジェクト情報
S3：重要契約書、コスト情報、人事情報、事業部予算実績、売上情報
S2：プロジェクト情報(予算・仕様書・議事録など)、顧客リスト、見積書、企画書・提案書
S1：社内報、各種報告書",④情報共有、マニュアル,"機密情報の取り扱いルールの策定・説明会の実施。
（人事評価情報、営業情報など：シークレットレベル管理）","以下のセキュリティレベル(Security)を用います。 
S4：経理情報、機密プロジェクト情報
S3：重要契約書、コスト情報、人事情報、事業部予算実績、売上情報
S2：プロジェクト情報(予算・仕様書・議事録など)、顧客リスト、見積書、企画書・提案書
S1：社内報、各種報告書"
社員アンケート,"④情報共有、マニュアル,会議室利用ルールの掲示。,ポータルの利用ルールをご確認ください。 \n入社された方へ ＞ 社内ルール ＞ 02.オフィスルールについて",https://docs.google.com/spreadsheets/d/1VeovjJnVZor6BVj1daHPYRLCTy52R12Llwqw8AAGpFo/edit?gid=1970373845#gid=1970373845,,"④情報共有、マニュアル,会議室利用ルールの掲示。,ポータルの利用ルールをご確認ください。 
入社された方へ ＞ 社内ルール ＞ 02.オフィスルールについて",④情報共有、マニュアル,会議室利用ルールの掲示。,"ポータルの利用ルールをご確認ください。 
入社された方へ ＞ 社内ルール ＞ 02.オフィスルールについて"
社員アンケート,"④情報共有、マニュアル,勉強会・ワークショップ（有料）への参加ルール策定。,管理職またはセクションリーダーに個別に相談してください。",https://docs.google.com/spreadsheets/d/1VeovjJnVZor6BVj1daHPYRLCTy52R12Llwqw8AAGpFo/edit?gid=1970373845#gid=1970373845,,"④情報共有、マニュアル,勉強会・ワークショップ（有料）への参加ルール策定。,管理職またはセクションリーダーに個別に相談してください。",④情報共有、マニュアル,勉強会・ワークショップ（有料）への参加ルール策定。,管理職またはセクションリーダーに個別に相談してください。
社員アンケート,"④情報共有、マニュアル,キャリアビジョンのヒアリング（スキルチェンジ立候補制度など）をしてほしい。,1on1やアンケート形式で興味のある技術や携わってみたいと考えている案件内容をヒアリングするようにします。(定期ヒアリング、記名式)",https://docs.google.com/spreadsheets/d/1VeovjJnVZor6BVj1daHPYRLCTy52R12Llwqw8AAGpFo/edit?gid=1970373845#gid=1970373845,,"④情報共有、マニュアル,キャリアビジョンのヒアリング（スキルチェンジ立候補制度など）をしてほしい。,1on1やアンケート形式で興味のある技術や携わってみたいと考えている案件内容をヒアリングするようにします。(定期ヒアリング、記名式)",④情報共有、マニュアル,キャリアビジョンのヒアリング（スキルチェンジ立候補制度など）をしてほしい。,1on1やアンケート形式で興味のある技術や携わってみたいと考えている案件内容をヒアリングするようにします。(定期ヒアリング、記名式)
社員アンケート,"④情報共有、マニュアル,各部署からの依頼事項について閲覧できる一覧がほしい。\n（掲示板のようなスプレッドシート）,本社または人事より依頼している内容を周知するための方法を検討します。\n共有方法について別途周知しますので少々お待ちください。",https://docs.google.com/spreadsheets/d/1VeovjJnVZor6BVj1daHPYRLCTy52R12Llwqw8AAGpFo/edit?gid=1970373845#gid=1970373845,,"④情報共有、マニュアル,各部署からの依頼事項について閲覧できる一覧がほしい。
（掲示板のようなスプレッドシート）,本社または人事より依頼している内容を周知するための方法を検討します。
共有方法について別途周知しますので少々お待ちください。",④情報共有、マニュアル,"各部署からの依頼事項について閲覧できる一覧がほしい。
（掲示板のようなスプレッドシート）","本社または人事より依頼している内容を周知するための方法を検討します。
共有方法について別途周知しますので少々お待ちください。"
社員アンケート,"④情報共有、マニュアル,出向者向けマニュアルの策定。,来年度新卒向けに出向者向けのマニュアルを作成します。\n・SESとは？\n・客先常駐時のルール、マナー\n・開発作業の流れ    など",https://docs.google.com/spreadsheets/d/1VeovjJnVZor6BVj1daHPYRLCTy52R12Llwqw8AAGpFo/edit?gid=1970373845#gid=1970373845,,"④情報共有、マニュアル,出向者向けマニュアルの策定。,来年度新卒向けに出向者向けのマニュアルを作成します。
・SESとは？
・客先常駐時のルール、マナー
・開発作業の流れ    など",④情報共有、マニュアル,出向者向けマニュアルの策定。,"来年度新卒向けに出向者向けのマニュアルを作成します。
・SESとは？
・客先常駐時のルール、マナー
・開発作業の流れ    など"
社員アンケート,"④情報共有、マニュアル,制度変更時の説明会開催。\n・LA研修など,LA研修の流れを資料に纏めて周知します。\nまた、大幅な制度変更時には数回に分けて説明会を開催していきます。",https://docs.google.com/spreadsheets/d/1VeovjJnVZor6BVj1daHPYRLCTy52R12Llwqw8AAGpFo/edit?gid=1970373845#gid=1970373845,,"④情報共有、マニュアル,制度変更時の説明会開催。
・LA研修など,LA研修の流れを資料に纏めて周知します。
また、大幅な制度変更時には数回に分けて説明会を開催していきます。",④情報共有、マニュアル,"制度変更時の説明会開催。
・LA研修など","LA研修の流れを資料に纏めて周知します。
また、大幅な制度変更時には数回に分けて説明会を開催していきます。"
社員アンケート,"④情報共有、マニュアル,就業規則の変更履歴管理。,就業規則に変更が発生した場合、変更履歴に変更内容を記載して管理します。",https://docs.google.com/spreadsheets/d/1VeovjJnVZor6BVj1daHPYRLCTy52R12Llwqw8AAGpFo/edit?gid=1970373845#gid=1970373845,,"④情報共有、マニュアル,就業規則の変更履歴管理。,就業規則に変更が発生した場合、変更履歴に変更内容を記載して管理します。",④情報共有、マニュアル,就業規則の変更履歴管理。,就業規則に変更が発生した場合、変更履歴に変更内容を記載して管理します。
社員アンケート,"④情報共有、マニュアル,入社社員情報の共有。（ポータルはあるので定期的に情報発信していくようなコンテンツ）,社員向けのブログADBLOGにて入社社員の紹介を行います。\nADBLOG\n他にも、ランチ情報や、社内情報、クラブ情報などを掲載予定です。\n執筆希望の方は、広報連絡しております担当者までご連絡ください。",https://docs.google.com/spreadsheets/d/1VeovjJnVZor6BVj1daHPYRLCTy52R12Llwqw8AAGpFo/edit?gid=1970373845#gid=1970373845,,"④情報共有、マニュアル,入社社員情報の共有。（ポータルはあるので定期的に情報発信していくようなコンテンツ）,社員向けのブログADBLOGにて入社社員の紹介を行います。
ADBLOG
他にも、ランチ情報や、社内情報、クラブ情報などを掲載予定です。
執筆希望の方は、広報連絡しております担当者までご連絡ください。",④情報共有、マニュアル,入社社員情報の共有。（ポータルはあるので定期的に情報発信していくようなコンテンツ）,"社員向けのブログADBLOGにて入社社員の紹介を行います。
ADBLOG
他にも、ランチ情報や、社内情報、クラブ情報などを掲載予定です。
執筆希望の方は、広報連絡しております担当者までご連絡ください。"
社員アンケート,"⑤教育制度,自主教育用の書籍も全額補助していただけたら嬉しい。,紙媒体での購入かつ会社への返却を前提とする場合は、全額補助の対象といたします。\n（※業務に関連する内容、技術力向上・ビジネススキル向上など、職務に関係する書籍が対象です。）\n\n申請方法や詳細な条件については、ポータルサイトおよびジョブカンの申請ページをご確認ください。",https://docs.google.com/spreadsheets/d/1VeovjJnVZor6BVj1daHPYRLCTy52R12Llwqw8AAGpFo/edit?gid=695421351#gid=695421351,,"⑤教育制度,自主教育用の書籍も全額補助していただけたら嬉しい。,紙媒体での購入かつ会社への返却を前提とする場合は、全額補助の対象といたします。
（※業務に関連する内容、技術力向上・ビジネススキル向上など、職務に関係する書籍が対象です。）

申請方法や詳細な条件については、ポータルサイトおよびジョブカンの申請ページをご確認ください。",⑤教育制度,自主教育用の書籍も全額補助していただけたら嬉しい。,"紙媒体での購入かつ会社への返却を前提とする場合は、全額補助の対象といたします。
（※業務に関連する内容、技術力向上・ビジネススキル向上など、職務に関係する書籍が対象です。）

申請方法や詳細な条件については、ポータルサイトおよびジョブカンの申請ページをご確認ください。"
社員アンケート,"⑤教育制度,GA事業部でもUdemyを受講できるようにしてほしい。,今期（24期）よりゲーム事業部でもUdemy受講ができるようになりました。詳細はポータル掲載の資料をご確認ください。\nポータル＞ゲーム事業部＞Udemy購入補助制度",https://docs.google.com/spreadsheets/d/1VeovjJnVZor6BVj1daHPYRLCTy52R12Llwqw8AAGpFo/edit?gid=695421351#gid=695421351,,"⑤教育制度,GA事業部でもUdemyを受講できるようにしてほしい。,今期（24期）よりゲーム事業部でもUdemy受講ができるようになりました。詳細はポータル掲載の資料をご確認ください。
ポータル＞ゲーム事業部＞Udemy購入補助制度",⑤教育制度,GA事業部でもUdemyを受講できるようにしてほしい。,"今期（24期）よりゲーム事業部でもUdemy受講ができるようになりました。詳細はポータル掲載の資料をご確認ください。
ポータル＞ゲーム事業部＞Udemy購入補助制度"
社員アンケート,"⑤教育制度,資格取得支援制度の対象資格の範囲を拡大してほしい。,各事業部で職種ごとに適当な資格についてヒアリングのうえ検討いたします。",https://docs.google.com/spreadsheets/d/1VeovjJnVZor6BVj1daHPYRLCTy52R12Llwqw8AAGpFo/edit?gid=695421351#gid=695421351,,"⑤教育制度,資格取得支援制度の対象資格の範囲を拡大してほしい。,各事業部で職種ごとに適当な資格についてヒアリングのうえ検討いたします。",⑤教育制度,資格取得支援制度の対象資格の範囲を拡大してほしい。,各事業部で職種ごとに適当な資格についてヒアリングのうえ検討いたします。
社員アンケート,"⑤教育制度,オンライン学習プログラムを導入してほしい。,各事業部にて導入・実施しております。\nSL事業部：オンライン学習ツールの「Udemy」が利用可能です。\n加えて、入社１年目はプログラミング学習サービスの「Progate」も利用可能です。\n●Udemy購入補助制度\nGA事業部：エンジニア教育の一環として「Track Test」が利用可能です。\n希望者は上長までご相談ください。",https://docs.google.com/spreadsheets/d/1VeovjJnVZor6BVj1daHPYRLCTy52R12Llwqw8AAGpFo/edit?gid=695421351#gid=695421351,,"⑤教育制度,オンライン学習プログラムを導入してほしい。,各事業部にて導入・実施しております。
SL事業部：オンライン学習ツールの「Udemy」が利用可能です。
加えて、入社１年目はプログラミング学習サービスの「Progate」も利用可能です。
●Udemy購入補助制度
GA事業部：エンジニア教育の一環として「Track Test」が利用可能です。
希望者は上長までご相談ください。",⑤教育制度,オンライン学習プログラムを導入してほしい。,"各事業部にて導入・実施しております。
SL事業部：オンライン学習ツールの「Udemy」が利用可能です。
加えて、入社１年目はプログラミング学習サービスの「Progate」も利用可能です。
●Udemy購入補助制度
GA事業部：エンジニア教育の一環として「Track Test」が利用可能です。
希望者は上長までご相談ください。"
